LOCAL_DATE,MIN_TEMPERATURE,MAX_TEMPERATURE,Rain Inches,Total Snow Inches (E2/2.54),Snow On Ground (Inches)
11/29/2010 0:00,-11,0,0,1.181,0
11/30/2010 0:00,-3,3.5,0,0,0
12/1/2010 0:00,-9,0.5,0,0,0
12/2/2010 0:00,-10,-1.5,0,0,0
12/3/2010 0:00,-7.5,-0.5,0,0,0
12/4/2010 0:00,-11,-6,0,0,0
12/5/2010 0:00,-9,-7,0,0,0
12/6/2010 0:00,-12,-4,0,0.394,0
12/7/2010 0:00,-10,-3.5,0,2.362,4.724
12/8/2010 0:00,-5,-1.5,0,0,7.087
12/9/2010 0:00,-5,-1.5,0,0,0
12/10/2010 0:00,-7,-4,0,0,0
12/11/2010 0:00,-12,-6,0,0,0
12/12/2010 0:00,-7,-3,0,2.756,0
12/13/2010 0:00,-10,1.5,0,1.969,7.874
12/14/2010 0:00,-2,0,0,0,9.449
12/15/2010 0:00,-9,-2,0,0,0
12/16/2010 0:00,-11,-4.5,0,0,0
12/17/2010 0:00,-10,-7,0,0,0
12/18/2010 0:00,-16,-12,0,0,0
12/19/2010 0:00,-16,-10,0,0,0
12/20/2010 0:00,-23,-11.5,0,0,0
12/21/2010 0:00,-14,-7,0,2.362,0
12/22/2010 0:00,-10,-5,0,0,10.63
12/23/2010 0:00,-10.5,4,0,0,0
12/24/2010 0:00,-5,5,0,0,0
12/25/2010 0:00,-7,-3,0,0,0
12/26/2010 0:00,-8,-2,0,0,0
12/27/2010 0:00,-9,-5,0,0,0
12/28/2010 0:00,-16,-7,0,0,0
12/29/2010 0:00,-17.5,-8.5,0,0,0
1/1/2011 0:00,-16,-6,0,0,0
1/2/2011 0:00,-8.5,-1.5,0,0,0
1/6/2011 0:00,-7,-2.5,0,2.756,0
1/7/2011 0:00,-5,-2.5,0,3.15,13.78
1/8/2011 0:00,-6,-5,0,0,0
1/9/2011 0:00,-19,-8,0,0,0
1/10/2011 0:00,-22,-14,0,0,0
1/11/2011 0:00,-23,-12,0,0,0
1/12/2011 0:00,-15.5,-13,0,0,0
1/13/2011 0:00,-19,-17,0,2.362,0
1/14/2011 0:00,-21,-19,0,11.417,16.142
1/15/2011 0:00,-20,-16,0,0,19.685
1/16/2011 0:00,-18,-12,0,0,0
1/17/2011 0:00,-16,-8,0,0,0
1/18/2011 0:00,-18,-7,0,0,0
1/19/2011 0:00,-14,2.5,0,0,0
1/20/2011 0:00,-5,8,0,0,0
1/21/2011 0:00,-3.5,7.5,0,0,0
1/22/2011 0:00,0,8,0,0,0
1/23/2011 0:00,-6,5,0,0,0
1/24/2011 0:00,-3,0,0,0,15.354
1/25/2011 0:00,-6,5,0,0,0
1/26/2011 0:00,0.5,5.5,0.511811024,0,0
1/27/2011 0:00,1,4.5,0.039370079,0,0
1/28/2011 0:00,-13,-3,0,0,0
1/29/2011 0:00,-14,-2,0,0,0
1/30/2011 0:00,-20,-6,0,0,0
1/31/2011 0:00,-18,-9.5,0,0,0
2/1/2011 0:00,-10,-4.5,0,0,0
2/2/2011 0:00,-8,-0.5,0,0,0
2/3/2011 0:00,-3,5.5,0.181102362,0,0
2/4/2011 0:00,0,6,0,0,0
2/7/2011 0:00,-7.5,-2.5,0,0,11.811
2/8/2011 0:00,-13.5,-7,0,0,0
2/9/2011 0:00,-14,-1,0,0,0
2/10/2011 0:00,-6,6,0,0,0
2/11/2011 0:00,-2,7,0,0,0
2/12/2011 0:00,-1,4,0,0,0
2/13/2011 0:00,-1,3,0,0,0
2/14/2011 0:00,-2,0.5,0,3.543,0
2/15/2011 0:00,-3,4,0,0,14.961
2/16/2011 0:00,-11,-6,0,0,0
2/17/2011 0:00,-14,-12,0,0,0
2/18/2011 0:00,-27,-10,0,0,0
2/19/2011 0:00,-25,-9,0,0,0
2/20/2011 0:00,-13,-6,0,0,0
2/22/2011 0:00,-18.5,-4,0,0,0
2/23/2011 0:00,-23,-12,0,0,0
2/26/2011 0:00,-15,4,0,0,0
2/27/2011 0:00,-13,-8,0,0,0
2/28/2011 0:00,-21,-17,0,0,0
3/1/2011 0:00,-22,-16,0,1.181,0
3/2/2011 0:00,-20,-13,0,4.331,13.78
3/3/2011 0:00,-16.5,-7,0,0.787,18.898
3/4/2011 0:00,-14,-5,0,0,19.685
3/5/2011 0:00,-7,-2,0,0,0
3/7/2011 0:00,-11,-2,0,0,18.504
3/8/2011 0:00,-9,-2,0,0,0
3/9/2011 0:00,-13,0,0,0.787,0
3/10/2011 0:00,-8,4,0,0,0
3/11/2011 0:00,-7,3,0,0,0
3/12/2011 0:00,-2,8,0,0,0
3/13/2011 0:00,-3,3,0,0,0
3/14/2011 0:00,-1,7,0,0,0
3/15/2011 0:00,1,6.5,0.078740157,0,0
3/16/2011 0:00,-1,6,0,0,0
3/17/2011 0:00,-6.5,8,0,0,0
3/18/2011 0:00,-10,8,0,0,0
3/19/2011 0:00,0,9,0,0,0
3/20/2011 0:00,0,7,0,0,0
3/21/2011 0:00,-3,2.5,0,0,0
3/22/2011 0:00,-5,6,0,0,0
3/23/2011 0:00,-7,7.5,0,0,0
3/24/2011 0:00,-7,9,0,0,0
3/25/2011 0:00,-3,9,0,0,0
3/26/2011 0:00,-3,9,0.059055118,0,0
3/27/2011 0:00,0,12,0,0,0
3/28/2011 0:00,-3,10.5,0,0,0
